theta channel 57,theta channel 59,theta channel 50,bin 3 channel 11,medfreq channel 43,gamma channel 43,bin 4 channel 20,bin 6 channel 11,meanfreq channel 23,bin 4 channel 49,maxfreq channel 24,bin 3 channel 9,bin 7 channel 20,maxfreq channel 43,bin 6 channel 20,theta channel 52,maxfreq channel 23,gamma channel 23,bin 7 channel 49,delta channel 43,delta channel 51,bin 2 channel 11,bin 3 channel 49,medfreq channel 23,theta channel 58,medfreq channel 56,bin 4 channel 9,gamma channel 54,medfreq channel 33,medfreq channel 59,medfreq channel 54,bin 7 channel 9,bin 4 channel 11,meanfreq channel 33,mid range beta channel 7,meanfreq channel 59,bin 6 channel 9,high range beta channel 43,maxfreq channel 54,maxfreq channel 51,bin 5 channel 25,medfreq channel 47,gamma channel 33,bin 6 channel 18,bin 8 channel 20,var channel 43,bin 7 channel 11,high range beta channel 47,meanfreq channel 56,gamma channel 36
0.0098279476487944,0.0089292941276038,0.0499325340379323,120.0,11.2,0.0362362194374097,1014.0,1435.0,38.673088138812126,1074.0,20.8,151.0,533.0,11.2,1018.0,0.0479429382799675,11.8,0.4265111979130247,634.0,0.0924215477853475,0.0137521166243064,42.0,438.0,36.6,0.0034537541920295,43.400000000000006,578.0,0.6974912195656428,37.4,36.2,43.2,980.0,478.0,40.3510083653796,0.033379702589853,37.77613839369058,1399.0,0.0052430040479034,67.4,11.4,1418.0,40.2,0.52041142776105,972.0,239.0,14.838629722789127,1109.0,0.0874345882126356,42.79512333524256,0.0028113284922208
0.0419975222511292,0.0104163892947887,0.4442367546643014,258.0,4.4,0.0119788542079676,879.0,1299.0,29.86736408629245,850.0,1.4,216.0,739.0,1.0,1218.0,0.0068395204145269,2.6,0.2243945561903879,840.0,0.8914192790227902,0.3987417360748613,63.0,255.0,27.4,0.0182798026055008,40.6,626.0,0.9095562612071394,11.8,28.4,41.0,1050.0,824.0,22.64261841104885,0.0035326538959469,30.13394672135984,1472.0,0.0049249541675817,50.0,4.800000000000001,1201.0,38.2,0.0575698565762521,1356.0,358.0,4.772939226860078,790.0,0.088858116305478,40.67896993004105,0.0186640351340311
0.2608329647058267,0.3029892792849538,0.2964325467258606,25.0,10.0,0.0012844728305054,350.0,2127.0,30.61299622638053,674.0,3.0,40.0,1466.0,10.8,1529.0,0.1449380098481485,11.2,0.0311573349331196,948.0,0.1928055509466986,0.156039018607615,11.0,254.0,12.6,0.0623383084593785,13.8,153.0,0.0134352344862387,29.0,17.0,11.6,1597.0,80.0,34.171596715464304,0.1101203381803684,37.94014918296847,1710.0,0.0085590831468598,10.8,50.0,980.0,11.2,0.3030431960263602,1404.0,519.0,8.187818925146631,1689.0,0.0134438632871473,31.54678461062649,0.0019992321481723
0.241669974048965,0.140573287300992,0.2302811892379376,110.0,9.4,0.0014394381689658,1248.0,1421.0,31.186107738354664,963.0,0.8,203.0,478.0,10.8,1087.0,0.1118926550363163,13.0,0.1596378880364726,752.0,0.3071765237468972,0.0749362398402367,16.0,491.0,18.8,0.1327943302639649,12.6,728.0,0.0144200716325908,27.0,12.6,10.6,821.0,559.0,31.76940307234216,0.0573690347904762,32.506590058201866,1388.0,0.0020296847400474,1.2000000000000002,50.0,1061.0,10.2,0.204795677135239,926.0,121.0,7.026676618507134,981.0,0.0264178321168007,26.38521818433132,0.0035993882456073
0.0871063404148705,0.0239092538461485,0.146409402851442,824.0,4.6000000000000005,0.0016702148803141,892.0,658.0,20.779208436413665,678.0,0.8,1001.0,595.0,1.8,1068.0,0.0677557422066025,1.6,0.0261740333059154,913.0,0.8148754841562238,0.6119631251717588,302.0,198.0,10.0,0.0523183650336746,12.8,1654.0,0.0173336089120699,28.0,6.6000000000000005,8.8,250.0,1368.0,30.999870312198485,0.1256939593326322,21.113013210094067,450.0,0.0017930700487902,1.6,1.8,1404.0,6.4,0.2050195039315547,548.0,149.0,6.44703016065494,216.0,0.0122632034380845,24.709106886943044,0.0027204512266958
0.0297343305042045,0.0334488293117346,0.0409964541425149,268.0,9.6,0.0034871176883649,866.0,1380.0,20.369135281371197,122.0,1.4,428.0,754.0,10.0,1213.0,0.0594804551687717,0.2,0.0499316207976759,1582.0,0.1489794620528018,0.4409035907359518,77.0,17.0,11.2,0.0096517756889949,23.0,916.0,0.1412090865517782,35.2,36.2,18.2,722.0,610.0,36.485471713536434,0.018980199736513,37.048398185709466,1162.0,0.0030834444006643,1.6,3.0,1358.0,13.2,0.5030433208608098,1053.0,260.0,6.866339534215495,881.0,0.041089199134949,28.572950095718426,0.0073735942891759
0.0027007058351827,0.0038501577360053,0.0506789140166154,377.0,10.2,0.0026840975340428,509.0,1119.0,28.68890417866512,441.0,25.8,382.0,1058.0,10.4,1563.0,0.0131703908370169,10.8,0.1399901384212342,1058.0,0.061778813646512,0.0459309820105532,178.0,84.0,23.4,0.009080622888479,38.2,860.0,0.4363483175039794,38.400000000000006,35.800000000000004,38.0,723.0,853.0,39.82166866059421,0.22843429700134,39.50258892717165,1175.0,0.0050780291182179,11.2,10.8,1339.0,32.0,0.5226146234856192,1503.0,409.0,32.685113422677915,760.0,0.0926006644084743,40.13504319700025,0.0050904306822217
0.2320932464976468,0.0363374278972144,0.2244812463339405,325.0,6.800000000000001,0.0065404707690304,1152.0,1264.0,29.55483763180824,787.0,1.6,185.0,441.0,0.2,864.0,0.3210662988168463,1.2000000000000002,0.1369144870003815,751.0,0.6713790994247756,0.1358471926975972,110.0,287.0,23.4,0.0266677376258381,26.200000000000003,564.0,0.0693375105110219,15.8,25.4,11.0,1115.0,653.0,25.424828187431636,0.0114141444458393,28.770378985575324,1171.0,0.004518362313969,1.4,50.0,1352.0,11.0,0.1483968369429328,1232.0,176.0,4.335290280569164,819.0,0.0289182076180503,30.161190580020804,0.0080999494949263
0.1379630914423802,0.0120741200824671,0.0081192111157896,57.0,9.2,0.0122041517811436,1057.0,1319.0,39.60636810732272,423.0,1.2000000000000002,50.0,578.0,9.2,1001.0,0.0048304535302908,1.4,0.5759457244629262,885.0,0.3727867357970852,0.0258121963579376,5.0,124.0,39.8,0.011494406883843,11.6,325.0,0.0013578451002665,39.8,11.6,11.6,1232.0,380.0,40.0943940560872,0.0998185673403081,16.824498902258657,1355.0,0.0059832834074057,11.6,11.6,897.0,11.6,0.5258163591524607,1329.0,260.0,4.967154013477448,1253.0,0.0027104563854314,15.715313977408249,0.0148808947309445
0.0662822610792581,0.2162576571509563,0.0282975256300362,947.0,4.800000000000001,0.1223191431163279,2377.0,580.0,34.93015343907716,964.0,1.0,887.0,47.0,1.6,357.0,0.1940659262040563,2.2,0.3628768291855764,618.0,0.8265317681588087,0.2189017718813956,306.0,524.0,33.800000000000004,0.0551357966273258,24.4,1346.0,0.2495981376191936,30.4,20.6,24.200000000000003,298.0,1597.0,34.193764328965386,0.0817949981823836,27.53017251780928,741.0,0.0027997212139576,7.0,50.0,1035.0,20.4,0.3658794281024369,855.0,12.0,12.655761841407156,173.0,0.0579704149984746,31.16382230506037,0.0079845066938108
0.0813474759481462,0.1377061385884826,0.0939573909116675,771.0,6.0,0.0049472450999263,964.0,627.0,43.23499140734865,551.0,2.6,495.0,638.0,1.6,1128.0,0.0103905412702905,78.2,0.7464655677428473,1097.0,0.82616980528557,0.7137960053821406,262.0,198.0,44.2,0.0762642749407921,37.8,1071.0,0.6821930543329376,12.6,35.2,33.0,547.0,1578.0,23.158383675082614,0.036809720357346,36.201957853801645,1048.0,0.0049148553338774,50.0,2.2,923.0,33.4,0.0679452064227933,982.0,238.0,2.8900645943253536,236.0,0.1517012721633653,38.679249453502976,0.0318185316163723
0.0175563618876847,0.1628662527867359,0.0065981396746677,98.0,1.8,0.0002226660377226,187.0,1652.0,17.499308402837585,967.0,0.2,63.0,1526.0,1.2000000000000002,1548.0,0.0445334572142203,1.2000000000000002,0.0076289962037623,550.0,0.971202042793684,0.3176168832571491,53.0,462.0,6.2,0.0176175178028915,10.4,291.0,0.0024241846067235,2.2,10.0,9.6,1363.0,309.0,13.89614964736226,0.0165162520122938,21.704933614431862,1414.0,0.0005459922918446,0.4,10.4,864.0,8.0,0.0104081713463951,1467.0,669.0,9.282124240398566,1187.0,0.0045599808623281,19.56192010976282,0.0003143404437717
0.0609016169555204,0.1234765339915506,0.0076169659108281,369.0,9.6,0.0108786524074652,1153.0,1162.0,47.54212602019181,565.0,53.6,342.0,522.0,10.0,1066.0,0.0542655294107097,32.4,0.8621231110978346,1003.0,0.4151482136240774,0.6213835186881407,99.0,184.0,49.0,0.1797487402747795,24.200000000000003,878.0,0.2064489649725966,44.0,22.6,24.0,670.0,898.0,43.88613834654928,0.0189825731345494,28.63207264771626,1226.0,0.0069930440371706,0.2,1.0,1158.0,40.6,0.8177755912171752,1527.0,201.0,4.717701943824424,648.0,0.1863372428808964,30.25067177167268,0.0368674468870124
0.0884998200668825,0.0259687537004276,0.2705125829594313,769.0,5.800000000000001,0.0068983519389488,910.0,734.0,42.471796563445885,881.0,2.0,233.0,560.0,1.4,1312.0,0.1914924381332845,2.2,0.6380694785319013,711.0,0.712139072666313,0.0624996519857884,198.0,465.0,46.8,0.0186603349474313,33.6,834.0,0.3639220962055671,21.4,33.2,26.200000000000003,688.0,1502.0,28.735656831644697,0.0085009625711591,34.89028671437921,1417.0,0.0035964306776212,3.2,50.0,1531.0,28.0,0.1114189479440898,1070.0,252.0,5.287221262269761,272.0,0.0382854293598239,35.4585497548548,0.0050453248416748
0.0521419316993312,0.0355455884193133,0.4481069551018105,302.0,4.2,0.0009926184839809,1095.0,1222.0,16.632963762630432,1059.0,3.2,402.0,557.0,1.0,1084.0,0.3397843477584997,3.6,0.022153044816752,584.0,0.687826049329576,0.4638648795676423,51.0,345.0,9.2,0.109542962969346,7.4,867.0,0.0138877759374823,35.800000000000004,12.0,8.0,873.0,867.0,36.7141771644872,0.0205088522430349,24.263171789096702,1112.0,0.0034478239863702,1.8,3.6,925.0,9.4,0.5698274039396427,1197.0,207.0,9.539393864216922,855.0,0.0053838320031126,17.90115262591938,0.0011817476885488
0.0612795113645174,0.0067022998034771,0.0269933518011792,475.0,10.6,0.2410213795227826,1467.0,961.0,31.08619828571176,810.0,1.2000000000000002,442.0,312.0,11.4,733.0,0.0103240086816152,11.0,0.1959587983237546,846.0,0.184703632407634,0.0076209662461916,49.0,305.0,24.6,0.0031345245701358,11.0,1126.0,0.002112755242712,21.4,11.6,11.2,463.0,1356.0,28.85012945524701,0.2861834007817886,20.05825650807408,1164.0,0.0017546157668071,11.0,11.0,821.0,11.0,0.224398096300983,1122.0,56.0,6.998424386447464,378.0,0.0012691502022344,16.768386671357604,0.0041415799161723
0.0764784131553903,0.0127175010736529,0.2205098166721301,143.0,5.800000000000001,0.0077288027388902,547.0,1352.0,43.17986117393686,837.0,1.8,592.0,1014.0,2.6,1436.0,0.0793965457310865,2.4000000000000004,0.6331688464375641,747.0,0.6340563662879866,0.054310298336462,23.0,471.0,46.8,0.0715936932185041,40.8,1064.0,0.2754147891485607,25.200000000000003,38.0,26.8,466.0,652.0,31.2913969848409,0.0068238276629266,38.44683935171446,980.0,0.0038860550982571,4.6000000000000005,50.0,1446.0,27.8,0.1970197823997779,1056.0,363.0,4.578522377662817,1018.0,0.0677274206068768,39.74276626742154,0.0061019652144384
0.0669674172067616,0.0296004144340268,0.3597373108752763,71.0,5.800000000000001,0.0099140327146068,579.0,1880.0,30.954201498041016,796.0,50.0,607.0,942.0,1.8,1430.0,0.0032636183214985,1.4,0.222423362586047,816.0,0.7234983041991484,0.6337378283345669,32.0,323.0,26.0,0.0689766246454864,44.8,1210.0,0.9524903382921328,18.2,33.6,45.6,413.0,236.0,24.918766456679144,0.0046070336167104,35.457602550995915,1037.0,0.0058252451829017,50.0,1.4,822.0,41.6,0.139191597478956,566.0,443.0,5.107959503027148,1113.0,0.0728676349547181,43.00062235890311,0.056599800425307
0.2940448629338809,0.2301220027617901,0.1509953887512014,510.0,10.6,0.005727965125986,820.0,545.0,25.814094762075364,380.0,12.6,572.0,611.0,11.2,1501.0,0.064656274369018,12.6,0.0577984865392771,1110.0,0.0430311879121993,0.4580304085013262,40.0,78.0,19.8,0.0619555253471835,10.8,1197.0,0.0043730036343409,11.8,10.4,11.4,421.0,1990.0,20.80383195372309,0.0442352419837959,14.318923198276458,1034.0,0.0047645076490362,12.2,12.6,1177.0,11.6,0.0213427049692614,1155.0,212.0,27.15296170117485,80.0,0.0054426069214373,18.200464929056555,0.0027224363511544
0.084615971290842,0.1848843263009989,0.0274677343273859,1040.0,8.6,0.0032288793920151,1658.0,489.0,34.40714699283144,617.0,1.0,1590.0,119.0,2.4000000000000004,694.0,0.0514904231639452,1.4,0.4302040678592658,923.0,0.5601385894076913,0.3483649231410629,343.0,153.0,31.0,0.0309376131636772,14.8,1719.0,0.085543676229595,34.0,27.8,12.4,10.0,1594.0,34.65927389244011,0.0792987147033708,32.744746319502234,196.0,0.0010363747440308,3.4000000000000004,1.2000000000000002,1188.0,11.4,0.358521317011438,780.0,21.0,9.335093502801636,134.0,0.0316844836069314,26.675279154444443,0.0151686146853181
0.1981745653732765,0.1442083682205061,0.009255021408492,403.0,10.2,0.0005617457359052,609.0,1123.0,19.35711845256397,117.0,1.6,117.0,966.0,10.4,1280.0,0.0168911656351348,12.4,0.0335698625941757,1507.0,0.034831068485781,0.0270456864700337,207.0,71.0,12.6,0.0309867496181069,10.2,546.0,0.0006108261152293,10.4,10.2,10.2,927.0,986.0,16.962801507246173,0.2368599686253802,11.548471120805486,1594.0,0.0008232002686262,10.2,9.8,1461.0,10.2,0.0096693752821998,1223.0,521.0,48.6157766817786,559.0,0.0013732786298083,12.1705700719113,0.002312101874639
0.1222344880806459,0.0720693368510942,0.2218845951544681,274.0,9.8,0.001035204513903,814.0,1325.0,24.411118009011457,148.0,1.0,216.0,713.0,10.6,1216.0,0.0745057329075234,2.2,0.0434683965606492,1596.0,0.3837010304036625,0.2622248852322691,64.0,45.0,12.2,0.0190060561363751,10.0,691.0,0.0061080368995128,18.4,10.4,9.2,911.0,747.0,24.64522540483697,0.0485294778458663,25.103562610838804,1523.0,0.0045386875202158,11.2,11.2,622.0,10.0,0.0757209501275059,1230.0,429.0,6.691969444823856,945.0,0.0101414229859199,19.243037858766968,0.0016913363919194
0.1467189776853728,0.1211580114635289,0.10558426002494,479.0,10.0,0.0081044093491599,752.0,1224.0,22.461192874887185,513.0,1.8,147.0,934.0,10.0,1095.0,0.0743986574597926,12.0,0.0367130207344365,767.0,0.084061739193894,0.0153832198805552,116.0,110.0,16.6,0.0132279824820559,10.4,627.0,0.0005686659181439,11.0,10.6,10.8,1069.0,917.0,18.33035239257102,0.1890005439609203,17.21428438651697,1320.0,0.0028729693298945,10.6,12.4,1580.0,11.0,0.0088025634825521,1447.0,452.0,22.17433028741108,660.0,0.0049758618233899,11.938119597801542,0.0132662282417266
0.1956409626316015,0.1274355479367965,0.0940131222114591,952.0,3.8,0.0012037966436883,1363.0,651.0,19.92374636685196,803.0,2.2,749.0,378.0,2.6,896.0,0.2520040675550455,11.4,0.0246153940105243,866.0,0.8719253907079069,0.8306019971837404,241.0,350.0,11.4,0.1376151958588025,8.8,1600.0,0.0131256541253472,40.0,13.2,10.0,212.0,1645.0,37.83696688401618,0.0504545448197879,24.47793353732664,792.0,0.0045149618681307,1.8,2.2,1220.0,10.2,0.4665397116386479,1083.0,126.0,8.754237294607957,182.0,0.0117583534455763,17.74193666925675,0.0030398228142631
0.2093078574588552,0.02786056536665,0.1095104211169939,209.0,6.800000000000001,0.000795847506573,1663.0,1267.0,25.034102520820987,1274.0,1.2000000000000002,315.0,115.0,1.2000000000000002,847.0,0.0294164775290747,2.2,0.025794805715053,85.0,0.6458133443554364,0.1710463572892906,30.0,189.0,11.0,0.0210973090251344,11.0,1117.0,0.0021368328458075,22.4,11.0,10.6,443.0,987.0,27.300162249556944,0.0228749365839278,25.764799590602976,1153.0,0.002800500520731,10.4,10.4,1096.0,10.2,0.1190023232816945,1074.0,46.0,6.677719759504261,350.0,0.0034854607785182,21.29778360113643,0.0007842578658447
0.0764191318265658,0.0509877876638368,0.1399880295655124,236.0,4.800000000000001,0.0077251333384601,751.0,1401.0,25.859094611944013,721.0,2.2,229.0,977.0,1.2000000000000002,1164.0,0.1153736534628142,2.8000000000000003,0.0762181290537641,959.0,0.7891134118325268,0.6215836504323743,26.0,213.0,14.4,0.0665944204882345,35.0,600.0,0.228191955085711,16.6,36.6,24.4,1023.0,722.0,26.47556578849432,0.0026491802951826,36.67213758173144,1498.0,0.0073865702140012,2.8000000000000003,1.6,1572.0,18.6,0.1161055064018168,1608.0,463.0,7.684429796221209,731.0,0.0877922970380197,36.165585118688114,0.0132287142709624
0.0352330418781712,0.01884152828126,0.3631242513526204,346.0,35.4,0.8924982732386161,2221.0,1190.0,36.949693234411335,316.0,2.6,372.0,1.0,50.0,88.0,0.245477830232055,27.4,0.5231274001361763,1415.0,0.0944822162243948,0.1282900389419979,100.0,83.0,36.8,0.0119932206306538,24.0,806.0,0.25214940236621,30.6,13.8,22.200000000000003,767.0,914.0,33.696455307868725,0.1356861543102414,24.60314446730565,1102.0,0.0007116186880738,3.2,3.8,1511.0,20.200000000000003,0.3312632038790895,1130.0,2.0,18.988632730737784,648.0,0.0918065585365952,31.2709046085823,0.0146670214516363
0.2665828435128611,0.166245996406481,0.4410489401421983,11.0,6.4,0.0017667794850447,139.0,3195.0,29.244815970006503,768.0,4.2,8.0,631.0,1.4,2946.0,0.1637032166706145,1.4,0.1198409780665418,302.0,0.8076129568545874,0.2280356552761588,2.0,140.0,19.8,0.0836068609129415,21.4,75.0,0.0543195586292528,44.8,35.2,12.8,684.0,78.0,41.10202274040163,0.0455864201111625,36.15053206059671,3196.0,0.0034182210139564,1.8,4.6000000000000005,1189.0,11.6,0.4937172254190684,1967.0,88.0,9.410627955320594,551.0,0.0187488670315644,29.248932699847085,0.002596504238018
0.125212607993132,0.0791483021639281,0.0659633069497064,96.0,10.4,0.0004187580555715,589.0,1738.0,14.72705607606968,94.0,11.8,546.0,1143.0,10.6,1328.0,0.0562897870238145,12.2,0.0003897274391833,1801.0,0.0131747638752782,0.0344897776246756,13.0,85.0,12.2,0.0282379271122474,10.4,939.0,0.0001980062400258,11.8,10.4,10.8,713.0,682.0,16.76766947883296,0.071516434778195,12.428090595318992,1002.0,0.0005296834329494,10.6,12.2,1293.0,11.0,0.0022008435949801,1274.0,452.0,55.07797874082428,746.0,0.0020082516293798,11.68592902837062,0.0014305686720139
0.061862836529883,0.015275279288828,0.1516967461260824,168.0,12.6,0.5258533811975554,1274.0,1554.0,22.07031370852564,963.0,0.6000000000000001,222.0,392.0,50.0,1020.0,0.007713316116335,1.2000000000000002,0.0524768154977653,610.0,0.3284958807371825,0.3218474002872561,44.0,403.0,11.6,0.0953384397694961,18.8,802.0,0.0969868431719156,2.0,13.2,17.8,687.0,718.0,14.777440896444922,0.009199257926787,23.090031933149653,1460.0,0.0039895291318114,1.6,13.0,1425.0,12.8,0.0074125703419433,1453.0,133.0,5.564766892544849,740.0,0.0070713621972549,27.92545476297756,0.020982064328672
0.1570507129330222,0.0192923794361202,0.3950368490777893,397.0,8.0,0.0088960347166976,1137.0,1253.0,16.048458152851033,321.0,1.2000000000000002,480.0,625.0,1.2000000000000002,943.0,0.274875160868802,1.6,0.0146580627240699,1039.0,0.8578119922131511,0.5263518899562313,76.0,47.0,7.2,0.0123796192688138,36.8,926.0,0.1086182920556682,14.0,40.0,17.0,587.0,901.0,24.00230334087577,0.0062770673689514,39.84986115642228,1164.0,0.0084704072222807,2.8000000000000003,1.4,1391.0,16.400000000000002,0.0383663612621676,537.0,179.0,9.052552830034085,675.0,0.0346236757173577,37.89926254504574,0.0091205923079824
0.4623651887917609,0.1591389472999221,0.1211732748624343,401.0,10.4,0.0020955820988832,372.0,1307.0,18.37126169047264,175.0,2.6,167.0,1302.0,10.6,1169.0,0.0300814230698737,12.8,0.0110691243962436,787.0,0.1053006974183515,0.0286734206267308,151.0,84.0,12.8,0.0519040122564003,11.0,349.0,0.0003026339698163,11.0,10.8,11.0,1267.0,828.0,17.156353802505393,0.1443951805977363,11.742601555211236,1141.0,0.0018459964679082,11.0,12.0,1289.0,11.0,0.0070764424618709,1295.0,842.0,34.55976033765504,722.0,0.0022072455052921,11.85709990394028,0.0019799840995514
0.3071158921220081,0.0547576945529467,0.305951763012889,458.0,7.800000000000001,0.0106989307808477,771.0,1195.0,23.817457571078293,673.0,1.6,253.0,627.0,3.8,1311.0,0.1057265480973294,1.0,0.0706375522119027,960.0,0.3788115028045795,0.2012047086162224,111.0,236.0,13.2,0.1346278474675257,31.200000000000003,495.0,0.0437269371799499,14.0,35.0,15.8,988.0,821.0,23.762333554561977,0.0063995023428939,37.18166183335151,1147.0,0.0067495960308776,1.4,4.2,1209.0,14.4,0.0624705454628564,1434.0,337.0,10.725510680532118,804.0,0.0322601145131576,34.00172402348028,0.0037430727013024
0.454550438691436,0.4222017882005471,0.323619412817054,518.0,10.8,0.0074578936380517,810.0,932.0,20.82772673842795,1186.0,12.2,729.0,758.0,10.8,1280.0,0.074373123443021,12.2,0.0082007732618161,407.0,0.1156786149602345,0.0600548772145655,148.0,465.0,12.2,0.0856032064278352,14.4,1286.0,0.005649872714445,12.2,6.6000000000000005,11.6,357.0,1331.0,20.77958859124612,0.183795479162026,13.203778411439052,864.0,0.0093871412804801,12.2,12.2,1199.0,12.2,0.0127369419097445,1198.0,351.0,21.03313804428629,365.0,0.0014809446199751,24.371337498546268,0.0075709892567019
0.0172703690274254,0.0825420579147283,0.0023619467914879,135.0,1.2000000000000002,0.0004252101132977,1671.0,1734.0,21.515333679562985,864.0,0.6000000000000001,73.0,128.0,1.0,573.0,0.0515363367379395,1.4,0.0226578146073117,811.0,0.9493748023467948,0.9048306114495216,37.0,355.0,8.200000000000001,0.046023975345068,10.6,230.0,0.0085121393987628,15.4,11.6,7.800000000000001,1255.0,466.0,23.43739232456743,0.0760278840907237,26.086265843243016,1501.0,0.0004701721194658,1.2000000000000002,0.4,838.0,2.0,0.0434767510222015,977.0,22.0,10.09815004740284,885.0,0.001633217495711,24.017980208806478,0.0021672902529516
0.1310135755445611,0.0639955897258393,0.0390634294918865,230.0,9.8,0.0035901412132908,1620.0,1373.0,24.582427557428478,182.0,1.2000000000000002,266.0,137.0,10.8,456.0,0.0783134249068262,13.4,0.136145710721425,1230.0,0.0774448131183841,0.3081726715452753,54.0,64.0,20.200000000000003,0.0539552840172067,10.4,632.0,0.00366935263399,10.2,9.6,10.2,890.0,621.0,18.87491687447728,0.02263348815461,12.099588525048484,1257.0,0.0030836895009167,10.2,2.2,1274.0,10.2,0.0150183867754769,987.0,37.0,38.56304941253686,942.0,0.0036169918149511,15.565801984607631,0.0074436314842075
0.2080943438027342,0.0004800693710762,0.0022473739015255,262.0,10.8,0.0003577895170652,975.0,1433.0,43.66908989032714,530.0,11.4,415.0,618.0,10.8,1159.0,0.010836202322928,35.0,0.7420419192233743,1151.0,0.0114477651487471,0.0106612336751032,50.0,229.0,44.6,0.0061100480545987,11.0,889.0,0.0009164622065256,44.400000000000006,11.0,10.8,603.0,747.0,44.02273557227743,0.2176185044645968,14.936717862878163,1241.0,0.000357038469565,11.0,10.6,1356.0,11.0,0.7568595306358266,1369.0,253.0,19.588893715489352,811.0,0.0022428695414227,14.124912647347555,0.0021096978237095
0.0129865951139102,0.007738068194855,0.0371910837632947,602.0,10.8,0.0030530899611576,1158.0,914.0,26.19170799206896,794.0,20.0,555.0,442.0,11.0,841.0,0.0157488482468101,10.2,0.0650801758066847,483.0,0.0098337401335784,0.0692719913788808,258.0,89.0,17.2,0.0138329958243791,38.400000000000006,1080.0,0.4719951774249408,38.0,33.2,38.6,604.0,1070.0,39.71414037316045,0.1551460656283141,37.152190626023085,891.0,0.0049723494955251,11.6,11.2,1481.0,32.6,0.5457098092600263,1316.0,170.0,22.63700554887816,545.0,0.1426868888692466,39.18319348509777,0.0034205454821837
0.306408221282157,0.2098504057082373,0.1079942093778202,445.0,9.6,0.001437498471554,1654.0,1140.0,23.817336442912502,139.0,10.2,329.0,113.0,10.6,443.0,0.0712240419478858,12.4,0.0632544221239202,1573.0,0.1474919713571943,0.6117287896751995,50.0,112.0,17.6,0.0851384175289816,10.6,825.0,0.0026406689944439,11.6,8.0,10.6,786.0,1175.0,22.83674801062237,0.1477260211832795,12.89429536627763,1129.0,0.0010439843594602,10.6,2.0,1361.0,11.0,0.0232645023610346,996.0,24.0,35.24294573470865,444.0,0.0037987581934323,14.29989544324518,0.0030830844158737
0.0159110343347827,0.0151152600636851,0.0227462587989471,56.0,9.2,0.0286915208482529,679.0,1543.0,27.233219512604038,926.0,26.200000000000003,59.0,886.0,9.2,1503.0,0.0216789819823594,11.4,0.0713261723790435,568.0,0.2464870162789817,0.0341216135736241,12.0,445.0,20.8,0.0042234289796876,44.2,424.0,0.6800308762078223,38.8,33.800000000000004,43.8,1132.0,405.0,40.31427945203407,0.0929526167118885,36.99121261751884,1557.0,0.0042909326797456,65.8,11.4,1344.0,39.400000000000006,0.6570924587987734,1515.0,354.0,22.28817299893308,1158.0,0.0515713681892639,42.4994584729277,0.000566598558414
0.0458574389408977,0.0307365435030635,0.1258321926030601,152.0,7.2,0.0065988851083605,625.0,1282.0,31.546724292158707,482.0,1.6,498.0,1136.0,2.0,1043.0,0.0611957049601983,1.8,0.1403398516349139,1046.0,0.7715038109252623,0.5024502517734376,31.0,141.0,25.0,0.0263504700189396,34.6,1036.0,0.0599309054047983,14.4,36.4,15.8,630.0,442.0,24.98691481793639,0.0034761164228957,38.00849597147951,963.0,0.012602439569859,13.6,2.2,1369.0,14.8,0.062556530779314,845.0,603.0,8.669954554998261,1146.0,0.0723829886862822,36.85766339011779,0.0041967491781809
0.1256239517253742,0.0785916398820121,0.1209301840342222,249.0,5.6000000000000005,0.0186131278018385,1018.0,1388.0,43.26559016728415,853.0,45.8,429.0,527.0,1.4,1166.0,0.0287835186080236,56.6,0.6780475249776993,707.0,0.8758449660939317,0.5419227893103874,83.0,372.0,44.400000000000006,0.0508024990587509,27.0,862.0,0.0652596410123986,33.800000000000004,22.6,16.8,800.0,612.0,34.60122401160202,0.0158438709683955,29.046181894304443,1207.0,0.01200251314644,2.0,50.0,471.0,16.8,0.4144129353861064,1468.0,182.0,6.730666025367768,883.0,0.0771947942368269,31.46431890088425,0.0200233239026397
0.0953458479606434,0.0152694680428673,0.1854242595309472,327.0,9.0,0.0198117281156408,1052.0,1119.0,15.208121112579764,751.0,1.0,429.0,643.0,1.4,922.0,0.1292811124752516,2.4000000000000004,0.0090893160147295,688.0,0.5743337038230009,0.5395197630469007,132.0,387.0,4.2,0.0359669374496512,30.200000000000003,878.0,0.0370150763321303,22.8,35.0,13.6,755.0,781.0,29.53656070375459,0.0040177939847856,37.52103933371945,1122.0,0.0122921946430346,13.4,50.0,1245.0,13.4,0.2293982183755649,1136.0,316.0,9.265602390303094,876.0,0.0094713095521384,33.5492114425715,0.0113127307775464
0.2455065731744427,0.0100932223583189,0.2185427658256064,835.0,6.6000000000000005,0.012326177136727,974.0,731.0,29.97806673240036,347.0,1.6,549.0,570.0,1.4,970.0,0.2170680896945833,1.4,0.2120428612978245,1284.0,0.573253628969466,0.0625919962062979,180.0,98.0,25.4,0.1388504571113916,35.0,1214.0,0.2822477819769999,29.0,37.0,25.200000000000003,434.0,1556.0,32.030944420172226,0.0057686386297781,37.18527515633846,1028.0,0.0041738691050614,1.4,50.0,1492.0,24.200000000000003,0.3280433697595334,1207.0,202.0,4.497860149909193,202.0,0.053719363807305,36.33923128303417,0.0063837806589963
